,class,cap-shape,cap-surface,cap-color,bruises,odor,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1091,edible,5,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,1
1092,edible,2,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1093,edible,2,0,9,bruises is there,3,1,1,2,2,7,7,0,2,1,4,6,4,0
1094,edible,5,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1095,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
1096,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1097,edible,5,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1098,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1099,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1100,edible,5,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1101,edible,2,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1102,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1103,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1104,edible,2,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1105,edible,2,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1106,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
1107,edible,2,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1108,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,1
1109,edible,5,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1110,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1111,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
1112,edible,5,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,1
1113,edible,2,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1114,edible,2,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,3,1
1115,edible,2,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1116,edible,2,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1117,edible,2,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1118,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1119,edible,5,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1120,edible,5,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1121,edible,2,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1122,edible,5,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1123,edible,5,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
1124,edible,2,2,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
1125,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1126,edible,2,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1127,edible,0,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
1128,edible,5,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1129,edible,5,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1130,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
1131,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1132,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
1133,edible,2,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1134,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
1135,edible,5,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1136,edible,5,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
1137,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,1
1138,edible,2,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1139,edible,5,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1140,edible,2,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1141,edible,5,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
1142,edible,2,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1143,edible,5,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1144,edible,5,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1145,edible,5,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1146,edible,2,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1147,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1148,edible,5,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1149,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1150,edible,2,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1151,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,4
1152,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
1153,edible,2,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1154,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1155,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
1156,edible,5,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1157,edible,2,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1158,edible,2,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1159,edible,2,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1160,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
1161,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1162,edible,5,0,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
1163,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,4
1164,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1165,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
1166,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1167,edible,5,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
1168,edible,2,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1169,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
1170,edible,5,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1171,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
1172,edible,2,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1173,edible,5,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
1174,edible,5,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
1175,edible,5,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,5,5
1176,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
1177,edible,2,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
1178,edible,5,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1179,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,4
1180,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,5,4
1181,edible,5,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,5,1
1182,edible,2,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1183,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
1184,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,1
1185,edible,2,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1186,edible,2,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1187,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
1188,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,1
1189,edible,5,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1190,edible,5,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1191,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
1192,edible,5,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
1193,edible,2,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,3,4
1194,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
1195,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
1196,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1197,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
1198,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,1
1199,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
1200,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,1
1201,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
1202,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
1203,edible,2,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1204,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1205,edible,2,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1206,edible,2,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1207,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
1208,edible,2,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1209,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1210,edible,5,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1211,edible,2,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1212,edible,2,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,1
1213,edible,5,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1214,edible,5,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1215,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
1216,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1217,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1218,edible,2,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1219,edible,2,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1220,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,1
1221,edible,5,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1222,edible,5,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1223,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1224,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1225,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1226,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
1227,edible,5,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1228,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
1229,edible,5,3,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
1230,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1231,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1232,edible,2,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1233,edible,5,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1234,edible,2,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1235,edible,2,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1236,edible,2,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1237,edible,2,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1238,edible,5,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1239,edible,5,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1240,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
1241,edible,5,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1242,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
1243,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,5
1244,edible,2,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1245,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1246,edible,2,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1247,edible,5,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1248,edible,2,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1249,edible,2,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1250,edible,5,3,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
1251,edible,5,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
1252,edible,2,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1253,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
1254,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1255,edible,5,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1256,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1257,edible,2,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1258,edible,2,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1259,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1260,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1261,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1262,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
1263,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1264,edible,5,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
1265,edible,2,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1266,edible,2,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1267,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
1268,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1269,edible,5,3,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
1270,edible,2,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1271,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1272,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1273,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1274,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1275,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
1276,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1277,edible,2,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1278,edible,5,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1279,edible,2,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1280,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
1281,edible,5,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1282,edible,5,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1283,edible,5,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1284,edible,5,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1285,edible,2,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1286,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
1287,edible,2,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1288,edible,5,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
1289,edible,2,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1290,edible,5,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
1291,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1292,edible,5,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1293,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
1294,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1295,edible,5,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1296,edible,5,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
1297,edible,5,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1298,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,4
1299,edible,2,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1300,edible,5,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1301,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1302,edible,2,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1303,edible,5,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
1304,edible,2,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1305,edible,2,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1306,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1307,edible,2,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1308,edible,2,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1309,edible,2,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1310,edible,2,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1311,edible,2,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1312,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1313,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1314,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
1315,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1316,edible,2,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1317,edible,5,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
1318,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
1319,edible,5,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1320,edible,2,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
1321,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1322,edible,2,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1323,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,5
1324,edible,5,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1325,edible,2,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1326,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
1327,edible,2,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1328,edible,5,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1329,edible,2,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1330,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1331,edible,2,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1332,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1333,edible,2,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1334,edible,2,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1335,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
1336,edible,5,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1337,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
1338,edible,5,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
1339,edible,2,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1340,edible,5,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1341,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1342,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
1343,edible,2,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
1344,edible,2,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1345,edible,2,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1346,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
1347,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1348,edible,5,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
1349,edible,5,3,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
1350,edible,5,3,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
1351,edible,2,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1352,edible,2,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1353,edible,2,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1354,edible,5,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1355,edible,2,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1356,edible,5,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1357,edible,2,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1358,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1359,edible,2,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1360,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1361,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
1362,edible,2,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1363,edible,2,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1364,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1365,edible,2,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1366,edible,5,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1367,edible,2,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1368,edible,5,0,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
1369,edible,2,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1370,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1371,edible,5,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1372,edible,5,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1373,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
1374,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
1375,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1376,edible,2,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1377,edible,2,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1378,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
1379,edible,2,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1380,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
1381,edible,2,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1382,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
1383,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1384,edible,2,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1385,edible,5,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1386,edible,2,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1387,edible,5,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
1388,edible,5,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
1389,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1390,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
1391,edible,5,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1392,edible,2,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1393,edible,5,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
